AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
Idle,0.7918667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04376676,0.1092517,-0.0765477,0.1216893,0.1128728,-0.05235947,-0.01647068,1.463106,-0.00127252,0.1432646,0.06679893,-0.09879693,0.1599427,0.250569,-0.0155732,-0.07477365,-0.03029108,0.004407659
WalkForwardLoop,0.01694927,-0.02474019,0.2064805,-0.008221249,0.9999662,-0.06025276,0.4428478,0.1541389,0.9880492,-0.144882,0.7788942,0.2261047,0.974103,-0.1718191,0.9929303,0.1534494,0.9881565,-0.04010022,0.2464445,-0.2437029,0.05923596,0.1155666,-0.01036996,-0.001663988,1.439606,-0.002264515,0.1833269,6.85964,-8.357759,-3.122667,0.1346856,2.099475,0.7403347,-1.174986,-0.04959977
WalkForwardLoop,0.0339084,-0.02179531,0.202894,0.002555405,0.9999967,-0.06173267,0.4489352,0.1680412,0.98578,-0.1413039,0.7790012,0.2300116,0.9731879,-0.1649399,0.9902079,0.1524487,0.9883114,-0.04621018,0.2501866,-0.2272034,0.06231468,0.115774,-0.02622286,-0.000997568,1.439197,-0.003101959,-0.3054978,0.1871079,0.8249745,0.1539359,0.01037419,-0.7926451,0.03332097,-0.02046824,-0.04187217
WalkForwardLoop,0.05137598,-0.01884436,0.1995381,0.01582087,0.9998748,-0.06218116,0.4513377,0.1807093,0.9835365,-0.1367746,0.7746956,0.233362,0.9723899,-0.1571935,0.9870269,0.1502082,0.9886544,-0.05323347,0.2472862,-0.200728,0.06576392,0.1148449,-0.04607412,0.0004419778,1.439065,-0.003958551,-0.3511645,-0.1450211,1.323767,0.1724621,-0.04645884,-0.992563,0.07197729,-0.006592274,-0.04282961
WalkForwardLoop,0.06832682,-0.01691585,0.2071051,0.0357474,0.9993609,-0.06787773,0.4797951,0.1983476,0.9801317,-0.1324428,0.7707148,0.2353715,0.9719055,-0.1500588,0.990171,0.1464715,0.9892149,-0.05946567,0.244975,-0.1754036,0.06863984,0.1141661,-0.06515872,0.001796149,1.438801,-0.004774502,-0.3116099,-0.1155615,1.266223,0.1437962,-0.0339359,-0.9542301,0.06770858,-0.01320839,-0.04079754
WalkForwardLoop,0.08527609,-0.01480992,0.2052129,0.04749101,0.9988717,-0.06418783,0.4630843,0.2006382,0.9796654,-0.1303869,0.7700699,0.2343378,0.9721553,-0.145264,0.993475,0.144236,0.9895433,-0.06358518,0.2376916,-0.1535585,0.07088554,0.113183,-0.08134828,0.002887639,1.438944,-0.005817498,-0.2059756,-0.3641665,1.092255,0.1122847,-0.04915595,-0.8094777,0.05457447,0.007164478,-0.05214981
WalkForwardLoop,0.1022258,-0.01229741,0.2044153,0.06415276,0.9979401,-0.07082357,0.5000306,0.2184457,0.9758491,-0.1300375,0.7841744,0.2278941,0.9736859,-0.1404839,0.9978194,0.1423773,0.9898124,-0.06753855,0.2303625,-0.1311414,0.07293216,0.1123589,-0.09744328,0.003915153,1.439029,-0.006867387,-0.1976687,-0.3664553,1.120855,0.1023311,-0.04120767,-0.8047503,0.05137574,0.004220009,-0.05249449
WalkForwardLoop,0.123813,-0.009975489,0.2003239,0.07920422,0.9968584,-0.07268471,0.5036676,0.2259432,0.9741405,-0.128005,0.7788028,0.2250321,0.9743513,-0.1365997,1.00114,0.1398182,0.9901772,-0.07263458,0.2160648,-0.1001113,0.07617994,0.1105824,-0.1162292,0.004676879,1.439419,-0.008345229,-0.2548013,-0.7148862,1.551503,0.1623891,-0.08882582,-0.9392943,0.03808627,0.01950264,-0.07389206
WalkForwardLoop,0.140874,-0.009171699,0.197844,0.09200758,0.9957583,-0.07713037,0.510525,0.2320682,0.9726995,-0.127422,0.7820358,0.2190185,0.9757206,-0.1346161,1.009633,0.1340797,0.9909705,-0.07784757,0.2015783,-0.07044373,0.077733,0.1091914,-0.1318648,0.00535712,1.439797,-0.009512016,-0.2606496,-0.7243276,1.483378,0.07765256,-0.06954968,-0.7817839,0.03401204,0.01890659,-0.05833935
WalkForwardLoop,0.1748349,-0.008479952,0.1799397,0.1034808,0.9946315,-0.08212139,0.502196,0.2367792,0.9715635,-0.1271805,0.7649182,0.2126539,0.9771276,-0.1354357,1.031557,0.1139384,0.9934878,-0.09048085,0.1684904,-0.0001713891,0.07829769,0.1062997,-0.1621493,0.006586665,1.440671,-0.01139186,-0.631664,-1.654392,3.513618,0.02823472,-0.144583,-1.514224,0.06147726,0.04371405,-0.0939922
WalkForwardLoop,0.1918248,-0.0111427,0.1793111,0.1154704,0.9933109,-0.08845995,0.5118277,0.2384678,0.9711504,-0.1293671,0.7684684,0.2022381,0.9793364,-0.1383518,1.045315,0.1033722,0.9946427,-0.09578208,0.1548786,0.02972879,0.07794379,0.1046962,-0.1728299,0.006709602,1.44113,-0.01155035,-0.2650615,-0.6805897,1.495009,-0.01769476,-0.08017421,-0.5340308,0.006146869,0.02293587,-0.007924391
WalkForwardLoop,0.2088005,-0.01801448,0.2034643,0.1424666,0.9897996,-0.09959834,0.5394028,0.2398957,0.9707987,-0.1323764,0.7721783,0.1904101,0.9817046,-0.1422705,1.057287,0.09218222,0.9957421,-0.1019973,0.1413741,0.06092358,0.07796268,0.1024464,-0.1841502,0.006751156,1.441696,-0.01100865,-0.310763,-0.6752253,1.55974,0.0009443611,-0.1124918,-0.5660146,0.002077711,0.02833605,0.02708468
WalkForwardLoop,0.2257952,-0.02250164,0.2112061,0.1505974,0.9885952,-0.1053654,0.5464461,0.2380998,0.9712407,-0.135638,0.774026,0.1797628,0.98371,-0.1477658,1.073744,0.07768403,0.996978,-0.1088124,0.1286858,0.09358219,0.07824415,0.1000605,-0.1960154,0.006716019,1.442278,-0.00982822,-0.3407516,-0.6344169,1.63293,0.0140734,-0.1192957,-0.5932562,-0.001756893,0.02907515,0.05902169
WalkForwardLoop,0.2427942,-0.02792529,0.2163823,0.1539326,0.9880814,-0.1119861,0.5560718,0.2341935,0.97219,-0.1406083,0.7876324,0.1615681,0.9868616,-0.153736,1.081032,0.06399379,0.9979503,-0.1203233,0.1163821,0.1307549,0.07973401,0.09982061,-0.2096141,0.006780165,1.44283,-0.008420956,-0.5755481,-0.6151855,1.858634,0.07449314,-0.01199245,-0.6799378,0.003207335,0.02758503,0.07036319
WalkForwardLoop,0.2598086,-0.03399584,0.2226245,0.1564631,0.9876838,-0.1178342,0.5588691,0.2283959,0.9735683,-0.145156,0.7869455,0.1499227,0.9886978,-0.1608587,1.086504,0.0488244,0.9988074,-0.132511,0.1072898,0.172786,0.08181092,0.10122,-0.2246505,0.006821641,1.443226,-0.006876627,-0.6093823,-0.4546136,2.101557,0.1038454,0.06996691,-0.7518202,0.002073799,0.0198245,0.07721649
WalkForwardLoop,0.2826701,-0.04070581,0.227067,0.1573543,0.9875422,-0.1238474,0.5562518,0.2194575,0.975622,-0.1507905,0.7852014,0.134548,0.990907,-0.1691999,1.085944,0.03541892,0.9993725,-0.1423497,0.1016222,0.2132353,0.08544602,0.1086525,-0.2392416,0.006762721,1.443803,-0.006503483,-0.4919365,-0.2833784,2.022462,0.1817547,0.371629,-0.7295534,-0.002946029,0.02886653,0.01865716
WalkForwardLoop,0.3165703,-0.04789224,0.2220047,0.1499808,0.9886889,-0.1325232,0.5428818,0.2029552,0.979188,-0.1610504,0.7778059,0.1110161,0.9938186,-0.1853339,1.092306,0.01366575,0.9999066,-0.1501262,0.1049532,0.251222,0.09255069,0.1231206,-0.2580476,0.007210136,1.443459,-0.007865059,-0.3888234,0.1665503,1.899336,0.3552336,0.7234037,-0.9402998,0.02237076,-0.0172019,-0.06807879
WalkForwardLoop,0.3337686,-0.06156877,0.2552355,0.1538865,0.9880885,-0.1392048,0.5429429,0.191244,0.9815425,-0.1677423,0.7811773,0.09707889,0.9952767,-0.1954357,1.09374,0.002623805,0.9999966,-0.1521473,0.109032,0.264709,0.09645227,0.1303612,-0.2681948,0.007720201,1.442704,-0.00898009,-0.1010567,0.2039373,0.6743506,0.1950789,0.3620297,-0.5073592,0.02550327,-0.03778338,-0.05575153
WalkForwardLoop,0.3507333,-0.06388237,0.2384864,0.1394454,0.9902298,-0.1490078,0.5407712,0.1735461,0.9848257,-0.1788215,0.7835463,0.07858476,0.9969074,-0.2122068,1.091762,-0.01265041,0.99992,-0.1514109,0.1098709,0.269388,0.1021997,0.1382257,-0.2813764,0.006500404,1.442226,-0.008620134,0.03682151,0.04194379,0.2339527,0.2873734,0.3932238,-0.6590828,-0.06098985,-0.02390146,0.01799781
WalkForwardLoop,0.3677343,-0.07992662,0.2743879,0.1410311,0.9900052,-0.1613015,0.5529953,0.1506204,0.9885917,-0.1896545,0.7882716,0.0609527,0.9981407,-0.2288763,1.089564,-0.02778837,0.9996138,-0.150562,0.1105095,0.2735709,0.1079606,0.1461872,-0.2941842,0.005263072,1.441757,-0.008255064,0.04244223,0.03193021,0.2091423,0.2880409,0.3980786,-0.6403893,-0.0618666,-0.02343059,0.01825346
WalkForwardLoop,0.3847238,-0.08813336,0.2824803,0.1353416,0.990799,-0.1685376,0.5513573,0.134415,0.9909251,-0.1996031,0.796804,0.04233421,0.9991035,-0.2446645,1.092756,-0.04078301,0.999168,-0.1486296,0.1080723,0.2699089,0.1158348,0.1489446,-0.3043253,0.003700929,1.441771,-0.007609715,0.09662062,-0.1218587,-0.183098,0.3937099,0.1378685,-0.5070522,-0.07810715,0.0006735325,0.03226749
WalkForwardLoop,0.4017504,-0.09784041,0.2904056,0.1287988,0.9916707,-0.1763234,0.5551465,0.1155042,0.993307,-0.2144002,0.8339075,0.01051973,0.9999446,-0.2595163,1.091256,-0.05337458,0.9985746,-0.1472155,0.1056607,0.2658987,0.1233245,0.1519974,-0.3139299,0.002237276,1.441739,-0.006937726,0.07070452,-0.1205802,-0.2005115,0.374487,0.1526386,-0.4802346,-0.07318268,-0.001597404,0.03359942
WalkForwardLoop,0.4187771,-0.1069426,0.3014241,0.122037,0.9925256,-0.1822872,0.5571123,0.09742795,0.9952426,-0.226356,0.8455226,-0.01217106,0.9999259,-0.2736166,1.093001,-0.06530569,0.9978653,-0.1492945,0.1031604,0.2592611,0.133174,0.1547982,-0.3187944,0.0009360685,1.441772,-0.006043075,-0.103949,-0.1250148,-0.3318787,0.4924778,0.1400381,-0.2432227,-0.06506038,0.001657009,0.04473257
WalkForwardLoop,0.4567171,-0.1130225,0.2841715,0.09585382,0.9953954,-0.19053,0.5322248,0.05882213,0.9982685,-0.2446297,0.8274106,-0.05061809,0.9987181,-0.3019446,1.081364,-0.08788151,0.9961309,-0.1488022,0.1044164,0.2314386,0.1593261,0.1594584,-0.3344229,-0.002829733,1.440301,-0.006221186,0.02461597,0.06280243,-1.391127,1.307604,0.2330124,-0.7814258,-0.1882901,-0.07351637,-0.008905539
WalkForwardLoop,0.4737173,-0.1254409,0.301844,0.08833901,0.9960905,-0.1934929,0.5268501,0.03776678,0.9992865,-0.2537315,0.833836,-0.07334425,0.9973066,-0.3113162,1.075023,-0.09370137,0.9956003,-0.1475603,0.1095192,0.2156834,0.1682441,0.165327,-0.3389629,-0.004660721,1.439399,-0.008628226,0.06209239,0.2551407,-0.7877611,0.4458971,0.2934277,-0.2269998,-0.0915494,-0.04514456,-0.120352
WalkForwardLoop,0.490742,-0.1272452,0.3011838,0.08134183,0.9966863,-0.1931638,0.5211016,0.02176656,0.9997631,-0.2574089,0.8349776,-0.09038597,0.9959068,-0.3160902,1.068194,-0.09588934,0.995392,-0.1419952,0.1141843,0.2006984,0.17315,0.1789529,-0.3373363,-0.006605054,1.438877,-0.01354861,0.2782591,0.2332538,-0.7492476,0.2452977,0.681299,0.08133203,-0.09721664,-0.02608299,-0.246019
WalkForwardLoop,0.5077488,-0.129207,0.302464,0.07334577,0.9973066,-0.1950221,0.5263119,-0.0006977904,0.9999998,-0.2604656,0.8333904,-0.1080534,0.9941452,-0.3201626,1.0578,-0.09738783,0.9952465,-0.1345268,0.1170164,0.1817873,0.1769884,0.1951905,-0.3331321,-0.008697892,1.438464,-0.01794882,0.3734186,0.1416028,-0.9455569,0.191921,0.8118808,0.2102077,-0.1046419,-0.02062917,-0.2200106
WalkForwardLoop,0.5247396,-0.1279992,0.2958248,0.06409895,0.9979436,-0.1926957,0.5162328,-0.01579613,0.9998753,-0.2620413,0.8279586,-0.1222779,0.9924959,-0.3233219,1.043279,-0.09827973,0.9951589,-0.1244205,0.1172139,0.1583505,0.1773963,0.2137906,-0.3266108,-0.01090372,1.438254,-0.02170136,0.5053136,0.00987649,-1.171837,0.02039075,0.9300023,0.3260672,-0.1102914,-0.0105083,-0.1876271
WalkForwardLoop,0.5417181,-0.1258732,0.2883428,0.0553441,0.9984673,-0.1902521,0.5097004,-0.0309238,0.9995217,-0.2664154,0.8398433,-0.1364556,0.9906462,-0.3258435,1.032695,-0.08940266,0.9959956,-0.1142754,0.1167729,0.1361959,0.1753115,0.2303613,-0.3171643,-0.01259918,1.438068,-0.02448069,0.5072542,-0.02205074,-1.107731,-0.1042359,0.8285344,0.4723221,-0.08477313,-0.009292364,-0.1389665
WalkForwardLoop,0.5756431,-0.1152995,0.2568152,0.04044722,0.9991817,-0.1817801,0.4839352,-0.05264703,0.9986132,-0.2613069,0.8079162,-0.1512935,0.9884889,-0.3227667,0.9938536,-0.0874223,0.9961713,-0.09504068,0.1147144,0.09474668,0.1664871,0.2562729,-0.2927915,-0.01475015,1.437795,-0.02770035,0.9617378,-0.1029253,-2.072462,-0.4412219,1.295581,1.218642,-0.1075485,-0.0136435,-0.1609831
WalkForwardLoop,0.5756431,-0.1209855,0.2723333,0.03791986,0.9992808,-0.1858442,0.5033384,-0.05723714,0.9983606,-0.2658606,0.8242558,-0.151961,0.9883865,-0.3271094,1.006856,-0.07491814,0.9971896,-0.09504068,0.1147144,0.09474668,0.1664871,0.2562729,-0.2927915,-0.01475015,1.437795,-0.02770035,0,0,0,0,0,0,0,0,0
WalkForwardLoop,0.6144358,-0.1095409,0.2353564,0.01840369,0.9998306,-0.1767178,0.4705497,-0.07728154,0.9970093,-0.2624261,0.7860218,-0.1684873,0.9857038,-0.3326618,0.9794579,-0.067274,0.9977345,-0.07464571,0.1154819,0.0501354,0.1508155,0.2752817,-0.2600962,-0.01644695,1.437168,-0.02971268,1.019748,0.03837347,-2.230564,-0.783582,0.9504378,1.634763,-0.08484009,-0.03135204,-0.1006164
WalkForwardLoop,0.6316938,-0.1117833,0.2416832,0.002571919,0.9999967,-0.1746628,0.4701673,-0.08752125,0.9961627,-0.264755,0.7816356,-0.1756368,0.984455,-0.3361845,0.9702928,-0.06281918,0.9980249,-0.06538454,0.1165583,0.03156419,0.1433896,0.2799379,-0.2436949,-0.01737347,1.436812,-0.02996957,0.4630584,0.05382001,-0.9285607,-0.3712945,0.2328128,0.8200668,-0.04632575,-0.01779795,-0.01284443
WalkForwardLoop,0.6486561,-0.1062387,0.2335663,-0.007242354,0.9999738,-0.1717435,0.4721417,-0.09955349,0.9950322,-0.2634778,0.7733564,-0.1815452,0.9833826,-0.3390337,0.9641584,-0.05639427,0.9984086,-0.05461931,0.1172168,0.008492668,0.1338299,0.2752321,-0.2211773,-0.0192099,1.436868,-0.02917664,0.5382616,0.03292561,-1.153576,-0.4779831,-0.2352923,1.125881,-0.0918217,0.002789497,0.0396465
WalkForwardLoop,0.6656053,-0.1017871,0.2306127,-0.01961911,0.9998075,-0.1771398,0.5016837,-0.1245388,0.9922147,-0.2620299,0.7653197,-0.1865941,0.9824371,-0.3416837,0.9582235,-0.0498177,0.9987583,-0.04366725,0.1183677,-0.01497206,0.123639,0.270432,-0.1976704,-0.02112636,1.436773,-0.02827477,0.547603,0.05754828,-1.173236,-0.509543,-0.2400041,1.175346,-0.09582295,-0.004780293,0.04509343
WalkForwardLoop,0.6826319,-0.09597299,0.2255381,-0.02747311,0.9996225,-0.1756721,0.5061992,-0.1368003,0.9905986,-0.2644662,0.775413,-0.1829598,0.9831204,-0.3434188,0.9574684,-0.0440162,0.9990308,-0.03471215,0.1185654,-0.0325621,0.1161801,0.2604266,-0.1768707,-0.02208023,1.437027,-0.02776749,0.4477553,0.00988245,-0.8795022,-0.3729463,-0.5002707,1.039983,-0.04769349,0.01273155,0.0253641
WalkForwardLoop,0.7166253,-0.08256555,0.204156,-0.04043825,0.999182,-0.1656642,0.492524,-0.1493839,0.9887792,-0.2534505,0.7537366,-0.1812854,0.9834306,-0.3405083,0.945884,-0.03692178,0.9993181,-0.01913324,0.1177143,-0.06444905,0.1004934,0.2367115,-0.1313945,-0.02375006,1.437605,-0.02716817,0.7789456,-0.04255474,-1.594347,-0.7843345,-1.185754,2.273812,-0.08349168,0.02890229,0.02996605
WalkForwardLoop,0.7336184,-0.07937357,0.2016413,-0.05143784,0.9986762,-0.1667304,0.5020374,-0.1619303,0.9868022,-0.2506092,0.7491074,-0.1765386,0.9842937,-0.3436777,0.9485111,-0.03075358,0.999527,-0.01228609,0.1166209,-0.07922026,0.0919845,0.2234988,-0.1058292,-0.02453006,1.437904,-0.02705399,0.3423574,-0.05466938,-0.7385604,-0.4254468,-0.660637,1.278265,-0.03899988,0.01496077,0.005708914
WalkForwardLoop,0.7554291,-0.07384147,0.1930099,-0.06003745,0.9981961,-0.1635311,0.5005833,-0.1714993,0.9851842,-0.245842,0.7392953,-0.1701226,0.9854228,-0.3567157,0.9668858,-0.010978,0.9999397,-0.003829901,0.1139159,-0.1035491,0.07619168,0.193798,-0.05740295,-0.02512899,1.438974,-0.02597361,0.4228094,-0.1352489,-1.216442,-0.7896408,-1.485037,2.421311,-0.0299463,0.05345345,0.05401885
WalkForwardLoop,0.7723799,-0.07463406,0.2024025,-0.07395136,0.9972618,-0.1623969,0.5038619,-0.1805897,0.9835586,-0.2428321,0.7333968,-0.1618663,0.9868128,-0.3600662,0.9703407,-0.001489068,0.9999989,0.002587453,0.1118787,-0.1210491,0.06446628,0.1743872,-0.02027685,-0.02541793,1.439681,-0.0249254,0.3208677,-0.1018614,-0.8750018,-0.5862698,-0.9705432,1.856305,-0.01444714,0.0353694,0.05241064
WalkForwardLoop,0.7893288,-0.07158218,0.2001072,-0.07896192,0.9968776,-0.1604919,0.5068268,-0.1847644,0.9827828,-0.2408593,0.7321438,-0.1443881,0.9895211,-0.3621882,0.9736964,0.0053383,0.9999857,0.007735554,0.1093293,-0.1358165,0.0548951,0.1574206,0.01214938,-0.02537507,1.440511,-0.02336382,0.257405,-0.1274705,-0.7383679,-0.4785592,-0.8483291,1.621311,0.002142973,0.04149675,0.07807864
WalkForwardLoop,0.8066073,-0.06940521,0.2017038,-0.08465345,0.9964104,-0.16322,0.5272711,-0.1895549,0.9818702,-0.2371086,0.7280437,-0.1276431,0.9918202,-0.3633151,0.9762335,0.01118485,0.9999375,0.0125608,0.1059844,-0.1508249,0.04479574,0.1411453,0.04690183,-0.02514441,1.441421,-0.02130057,0.2412625,-0.1672447,-0.7504188,-0.5049682,-0.8137614,1.737622,0.01153313,0.04549623,0.1031625
WalkForwardLoop,0.8236178,-0.06877478,0.2091444,-0.09047645,0.9958986,-0.1605297,0.5298767,-0.188668,0.9820409,-0.2338286,0.7261787,-0.1126776,0.9936316,-0.3633393,0.9784153,0.01582364,0.9998748,0.0166478,0.1017268,-0.1654094,0.03478645,0.1257768,0.08287374,-0.02463882,1.442447,-0.01849403,0.2043497,-0.212878,-0.7292278,-0.5004643,-0.768429,1.798596,0.02527954,0.05130768,0.140327
WalkForwardLoop,0.8405528,-0.06681512,0.2136982,-0.09166754,0.9957896,-0.1578623,0.5316622,-0.1859907,0.9825515,-0.2367773,0.7398692,-0.08562461,0.9963275,-0.3626453,0.9803187,0.02044843,0.9997909,0.02106537,0.09942818,-0.1812955,0.02270034,0.113386,0.1239104,-0.02360148,1.443212,-0.01562211,0.2208785,-0.1149327,-0.7943049,-0.6043055,-0.6195396,2.051833,0.05186675,0.03824234,0.1435961
WalkForwardLoop,0.8745926,-0.05885993,0.2056425,-0.08694173,0.9962134,-0.147622,0.520269,-0.1780336,0.9840244,-0.2262743,0.72803,-0.06538581,0.9978601,-0.3551888,0.9748691,0.02947372,0.9995655,0.02997253,0.102062,-0.2135891,-0.00116439,0.10455,0.2085693,-0.02028073,1.44363,-0.01101391,0.4453582,0.1316905,-1.614682,-1.193237,-0.4417986,4.232944,0.1660376,0.02089739,0.2304102
WalkForwardLoop,0.8916019,-0.05840731,0.2147009,-0.08658969,0.9962441,-0.1482082,0.5262533,-0.1747161,0.9846188,-0.2274978,0.732259,-0.04916196,0.9987908,-0.3546742,0.9758999,0.03188479,0.9994915,0.03307458,0.1077262,-0.2244725,-0.008428292,0.1068109,0.2337552,-0.01877474,1.443408,-0.01102793,0.1551026,0.2832115,-0.5441681,-0.3631951,0.1130462,1.259297,0.07529958,-0.01110435,-0.0007011928
WalkForwardLoop,0.9145925,-0.05686758,0.2204958,-0.08621655,0.9962764,-0.144559,0.5229123,-0.1683569,0.9857261,-0.2255753,0.7321773,-0.03021336,0.9995434,-0.3560409,0.98615,0.03460567,0.999401,0.03603699,0.1175506,-0.2397591,-0.01526674,0.1116632,0.2557941,-0.01706453,1.442671,-0.01143419,0.1481203,0.4912198,-0.7643282,-0.3419223,0.2426118,1.101946,0.0855106,-0.03684759,-0.02031294
WalkForwardLoop,0.9315516,-0.06476807,0.2587843,-0.09993669,0.9949937,-0.1431054,0.5244411,-0.162215,0.9867554,-0.227244,0.7384521,-0.01655311,0.9998629,-0.3526135,0.9868546,0.03758776,0.9992933,0.0375697,0.1263642,-0.250952,-0.0191204,0.1153017,0.267033,-0.01593255,1.441927,-0.01191524,0.07663537,0.440681,-0.5596452,-0.1926829,0.1819253,0.5619407,0.05659899,-0.0371933,-0.02405224
WalkForwardLoop,0.9485392,-0.06478808,0.2693092,-0.09991855,0.9949957,-0.1435232,0.5416348,-0.1463239,0.9892368,-0.2277376,0.751552,0.003519101,0.9999938,-0.343559,0.9889864,0.04479965,0.998996,0.03893782,0.1344892,-0.2655226,-0.01906663,0.114695,0.267985,-0.01476101,1.44154,-0.01030911,0.0684062,0.4062474,-0.7285297,0.002688356,-0.0303328,0.04760325,0.05857712,-0.01932979,0.08030641
WalkForwardLoop,0.9655709,-0.06400053,0.2780083,-0.09910362,0.9950771,-0.138442,0.5433325,-0.1312352,0.9913512,-0.2255368,0.7594764,0.02070064,0.9997857,-0.3338296,0.9911789,0.0525667,0.9986174,0.04023204,0.1428621,-0.2802557,-0.01853718,0.1136069,0.2678514,-0.01357562,1.441171,-0.008485883,0.06471071,0.4186459,-0.7366583,0.02647229,-0.05440712,-0.006683171,0.05926946,-0.01846552,0.09116126
WalkForwardLoop,0.9825577,-0.06580837,0.2926551,-0.102801,0.9947019,-0.1348056,0.544287,-0.1175329,0.993069,-0.2359024,0.789463,0.04907564,0.998795,-0.3264374,0.9940122,0.05837159,0.9982949,0.039025,0.1435734,-0.2900838,-0.01535504,0.1108915,0.2644135,-0.01278413,1.441247,-0.007163323,-0.06035194,0.03556535,-0.4914045,0.1591073,-0.1357704,-0.1718909,0.03957422,0.003790855,0.066128
WalkForwardLoop,1.016495,-0.06035923,0.2874235,-0.09808391,0.9951781,-0.1247696,0.5315748,-0.09669333,0.9953142,-0.2278605,0.7869434,0.07246628,0.9973708,-0.3101552,0.9850634,0.06991669,0.9975528,0.0398482,0.142944,-0.3113077,-0.00764658,0.1086115,0.2531652,-0.01242644,1.440423,-0.004666396,0.04116036,-0.03147125,-1.061195,0.3854229,-0.1139998,-0.562416,0.0178847,-0.04118085,0.1248464
WalkForwardLoop,1.033445,-0.06043577,0.2938186,-0.1014713,0.9948385,-0.1222846,0.5290436,-0.08254781,0.9965872,-0.2286145,0.7941206,0.08428243,0.9964419,-0.3056996,0.9877584,0.07145069,0.9974442,0.0406708,0.1428249,-0.3227383,-0.002241565,0.1103575,0.2450354,-0.01281118,1.439297,-0.003462592,0.04112981,-0.005954504,-0.5715281,0.2702507,0.08729994,-0.406491,-0.01923684,-0.05628467,0.06019022
WalkForwardLoop,1.050393,-0.0587063,0.2955314,-0.09936671,0.9950508,-0.1193536,0.5269371,-0.05855994,0.9982839,-0.2272883,0.7966298,0.09579286,0.9954013,-0.3013171,0.9947168,0.06860282,0.997644,0.04248463,0.1488983,-0.3371127,0.00500519,0.1132912,0.2272224,-0.01175623,1.43837,-0.002931858,0.09069126,0.3036708,-0.7187217,0.3623378,0.146687,-0.8906521,0.05274709,-0.04636049,0.02653669
WalkForwardLoop,1.072011,-0.05904786,0.3098598,-0.09742443,0.995243,-0.1139453,0.5166337,-0.0348556,0.9993924,-0.2237555,0.792767,0.1062239,0.9943422,-0.2916771,0.9850359,0.07129437,0.9974554,0.04364521,0.1574125,-0.3518035,0.01665483,0.117783,0.2056874,-0.0107803,1.437537,-0.003109826,0.05802922,0.4257083,-0.7345408,0.5824819,0.2245903,-1.076748,0.04879655,-0.04164577,-0.008898357
WalkForwardLoop,1.089498,-0.05790583,0.3083977,-0.09446714,0.995528,-0.1122137,0.5107782,-0.01771904,0.9998429,-0.2243104,0.7905107,0.1120107,0.993707,-0.2867814,0.9773197,0.07041619,0.9975177,0.04286057,0.1666365,-0.3544471,0.02197847,0.1166395,0.1903594,-0.01054706,1.438118,-0.005375707,-0.03923196,0.4612029,-0.1321763,0.266182,-0.05717576,-0.766398,0.01166202,0.02901554,-0.1132941
WalkForwardLoop,1.106491,-0.0575031,0.3046391,-0.09118976,0.9958335,-0.1161484,0.5194379,0.01003367,0.9999496,-0.2283289,0.7920774,0.1162661,0.9932181,-0.2827091,0.9683143,0.06822462,0.9976699,0.04127952,0.1777513,-0.354958,0.02610275,0.1168293,0.1737903,-0.01045182,1.438513,-0.007677028,-0.07905252,0.5557388,-0.02554804,0.2062141,0.00949204,-0.8284569,0.004762132,0.01975894,-0.115066
WalkForwardLoop,1.123466,-0.05751349,0.2983414,-0.08866587,0.9960614,-0.1171303,0.512343,0.02477027,0.9996932,-0.2292421,0.7839937,0.1183107,0.9929766,-0.2795862,0.956434,0.06430833,0.9979301,0.03692587,0.1921373,-0.352453,0.02813361,0.1190569,0.154459,-0.01047164,1.438644,-0.0101329,-0.2176827,0.7192999,0.1252502,0.1015429,0.1113802,-0.9665646,-0.0009908807,0.006574392,-0.1227936
WalkForwardLoop,1.140459,-0.05754995,0.2937795,-0.08304544,0.9965457,-0.1174772,0.5062268,0.04328094,0.999063,-0.2320473,0.7885969,0.1206417,0.9926961,-0.2734076,0.9434967,0.06153414,0.998105,0.0305691,0.2089078,-0.3445335,0.03142713,0.1205669,0.1308795,-0.01026075,1.438806,-0.01240991,-0.3178381,0.8385241,0.3959775,0.1646762,0.07549822,-1.178976,0.01054434,0.008064508,-0.1138504
WalkForwardLoop,1.174429,-0.04782091,0.2568597,-0.06387637,0.9979578,-0.106406,0.4734776,0.07495435,0.997187,-0.2136435,0.7531917,0.1372657,0.9905342,-0.250202,0.905652,0.07005201,0.9975433,0.01475154,0.245477,-0.3125013,0.04166485,0.121286,0.07568701,-0.009170424,1.438874,-0.01587693,-0.7908782,1.828462,1.601611,0.5118862,0.03595352,-2.759624,0.05451632,0.003445148,-0.1733512
