AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
Walkforward5,1.869546,-0.01113865,0.1482678,-0.04277363,0.6847284,-0.006409533,0.3327992,-0.03822963,0.6849971,0.01606897,0.5027381,-0.06216389,0.683241,0,0,0,0,-0.2965767,0.1258037,0.01777962,0.1514559,0.07736607,-0.2114339,0.05177427,1.415485,0.2028264,0.2576113,-0.05498081,1.26648,-0.08950606,-0.1422331,-0.4914396,0.03359318,0.02783537,-0.165116
Walkforward5,1.886533,-0.0100425,0.1494955,-0.03576977,0.6851299,-0.001594368,0.3349801,-0.0322163,0.6853063,0.02612177,0.5132763,-0.04991419,0.6842449,0,0,0,0,-0.2886612,0.1248779,0.04735205,0.1490929,0.07447741,-0.2239799,0.05250687,1.415966,0.1997941,0.3957748,-0.04629008,1.478621,-0.1181506,-0.1444329,-0.6273001,0.03663003,0.02403855,-0.1516148
Walkforward5,1.903536,-0.008870113,0.1508359,-0.02885158,0.6854562,0.003231261,0.3366722,-0.02707073,0.6855288,0.03375264,0.5131242,-0.03947746,0.6849263,0,0,0,0,-0.2801466,0.1253682,0.07720248,0.1466099,0.07183787,-0.2358799,0.05308256,1.416256,0.1966616,0.4257306,0.02451278,1.492522,-0.1241513,-0.131977,-0.5950041,0.02878439,0.01451373,-0.1566254
Walkforward5,1.920516,-0.007809165,0.1519352,-0.02318368,0.6856713,0.01051028,0.346327,-0.02637737,0.6855558,0.04041915,0.5126044,-0.02823084,0.685482,0,0,0,0,-0.273329,0.1258383,0.09926534,0.145036,0.06992269,-0.2445877,0.05335519,1.416612,0.1939383,0.3408834,0.02350584,1.103143,-0.07869601,-0.09575933,-0.4353888,0.01363177,0.01780987,-0.1361638
Walkforward5,1.937506,-0.008159725,0.1658358,-0.01487257,0.6859018,0.01535467,0.3459873,-0.02408125,0.6856403,0.04687675,0.511797,-0.01738778,0.6858427,0,0,0,0,-0.2660109,0.126829,0.1207205,0.1433814,0.06824052,-0.2534537,0.05350969,1.416869,0.191462,0.3659055,0.04953295,1.072756,-0.08272678,-0.08410849,-0.4432976,0.007725134,0.01285076,-0.1238197
Walkforward5,1.971522,-0.004828955,0.1568253,-0.004015225,0.6860513,0.02183748,0.3342118,-0.01895672,0.6858011,0.05575903,0.4992937,-0.004242348,0.6860499,0,0,0,0,-0.2494186,0.1292814,0.1606882,0.1403703,0.06637862,-0.2734973,0.05299985,1.416993,0.1883465,0.8296102,0.1226217,1.998385,-0.1505561,-0.093095,-1.002184,-0.02549198,0.006192923,-0.1557745
Walkforward5,1.988471,-0.0009690017,0.1578823,0.003684889,0.6860532,0.02499435,0.333964,-0.01811711,0.6858238,0.064927,0.5063527,0.01161834,0.6859647,0,0,0,0,-0.2398291,0.1311062,0.1826281,0.1386207,0.06627473,-0.2873074,0.0524146,1.416729,0.18777,0.4794776,0.09124056,1.096997,-0.08748025,-0.005194172,-0.6905034,-0.0292629,-0.01319647,-0.02882108
Walkforward5,2.005469,0.003021688,0.1590188,0.007468389,0.6860225,0.02777762,0.3339342,-0.01785246,0.6858308,0.07085756,0.5037678,0.02178573,0.6857171,0,0,0,0,-0.2309698,0.1332046,0.2020762,0.1370614,0.06660642,-0.2999101,0.05180714,1.416404,0.1874595,0.4429661,0.1049191,0.9724073,-0.07796809,0.01658462,-0.6301329,-0.03037304,-0.01624227,-0.01552701
Walkforward5,2.022461,0.007008308,0.1602404,0.007691176,0.68602,0.03193285,0.3472075,-0.02044821,0.6857583,0.07649479,0.5010193,0.03297134,0.6852703,0,0,0,0,-0.2240257,0.134592,0.2163501,0.1364414,0.06749814,-0.3099712,0.05112948,1.41609,0.1876979,0.3472015,0.06937087,0.7136919,-0.0309974,0.04458576,-0.5030587,-0.03388301,-0.01570582,0.01192167
Walkforward5,2.039409,0.009101599,0.1622602,0.006687172,0.6860305,0.03539687,0.3482615,-0.0202071,0.6857654,0.081939,0.4985342,0.04393415,0.6846549,0,0,0,0,-0.21743,0.1359862,0.2293726,0.1360675,0.06876212,-0.3198096,0.0504368,1.415733,0.1881711,0.329788,0.06970912,0.6511256,-0.01869425,0.06319918,-0.4919186,-0.03463365,-0.01784563,0.02366006
Walkforward5,2.056422,0.01078438,0.1779722,0.003415785,0.6860546,0.03878122,0.3498679,-0.02060494,0.6857536,0.08711381,0.4964436,0.05492018,0.6838613,0,0,0,0,-0.2116489,0.1370028,0.2404215,0.1363162,0.07058603,-0.3293811,0.04970551,1.415339,0.1890596,0.289052,0.05083084,0.5524442,0.01243204,0.09119548,-0.4785761,-0.03656447,-0.01972318,0.04442334
Walkforward5,2.090404,0.01321326,0.1697796,0.004066833,0.686051,0.04317331,0.3404868,-0.02048535,0.6857572,0,0,0,0,0,0,0,0,-0.1983923,0.1384164,0.2609645,0.1373523,0.07670577,-0.3518502,0.04720315,1.414452,0.1919463,0.6628335,0.07068142,1.027152,0.05180836,0.3059868,-1.123454,-0.1251183,-0.04436374,0.1443341
Walkforward5,2.107412,0.01492193,0.1717262,0.004331521,0.6860493,0.04646294,0.3417241,-0.02096853,0.6857425,0,0,0,0,0,0,0,0,-0.1922658,0.1382905,0.2678933,0.1378452,0.08042093,-0.3623608,0.04580603,1.414081,0.1936305,0.3063254,-0.006297976,0.3464416,0.02464205,0.1857582,-0.5255282,-0.0698559,-0.01855493,0.08421093
Walkforward5,2.124399,0.0164062,0.1734227,0.004602676,0.6860476,0.04944851,0.3416271,-0.01939454,0.6857889,0,0,0,0,0,0,0,0,-0.1869467,0.1370586,0.2709336,0.1382641,0.08414854,-0.3710366,0.04449524,1.413862,0.1953205,0.2659552,-0.06159171,0.1520127,0.02094507,0.1863804,-0.4337922,-0.0655394,-0.01093745,0.08450225
Walkforward5,2.141375,0.01807059,0.1740813,0.003273647,0.6860552,0.05497183,0.3507051,-0.01445544,0.6859108,0,0,0,0,0,0,0,0,-0.1821171,0.1350145,0.2721068,0.1386099,0.08803011,-0.3793323,0.04311708,1.413785,0.1971352,0.241477,-0.1022041,0.05865991,0.0172928,0.1940787,-0.4147828,-0.068908,-0.003862381,0.09073392
Walkforward5,2.158326,0.0196324,0.1741778,0.001127006,0.6860621,0.05738007,0.3492262,-0.011294,0.6859701,0,0,0,0,0,0,0,0,-0.1777155,0.1320707,0.2711996,0.1389013,0.09206196,-0.3872057,0.04165841,1.413863,0.1990916,0.220082,-0.1471907,-0.04535913,0.01456961,0.2015922,-0.3936693,-0.07293336,0.003916025,0.09781867
Walkforward5,2.192361,0.02493009,0.1697783,-0.006782497,0.6860296,0.05957676,0.3351335,-0.008637313,0.6860087,0,0,0,0,0,0,0,0,-0.1719381,0.1293958,0.2660078,0.1411477,0.0995412,-0.4064133,0.03804851,1.413505,0.201963,0.2888694,-0.1337469,-0.2595901,0.1123175,0.3739622,-0.9603828,-0.180495,-0.01791716,0.1435712
Walkforward5,2.209332,0.02529018,0.1672714,-0.01245558,0.68595,0.05961835,0.332523,-0.005759637,0.6860389,0,0,0,0,0,0,0,0,-0.1665728,0.1304865,0.2627192,0.1409701,0.103284,-0.4158088,0.03529776,1.413083,0.2025623,0.2682664,0.05453378,-0.1644313,-0.008878112,0.18714,-0.469774,-0.1375377,-0.02106428,0.02996475
Walkforward5,2.226276,0.02376561,0.1647926,-0.01907128,0.6857979,0.05765957,0.3298803,-0.004356946,0.6860492,0,0,0,0,0,0,0,0,-0.1603561,0.1335008,0.2596559,0.139823,0.1071093,-0.424552,0.03192083,1.412497,0.2026138,0.3108308,0.1507148,-0.1531646,-0.05735755,0.1912642,-0.4371598,-0.1688465,-0.02933145,0.002572685
Walkforward5,2.243225,0.02178277,0.1634961,-0.02254774,0.6856925,0.0606008,0.3361392,0.007186186,0.6860254,0,0,0,0,0,0,0,0,-0.157361,0.13778,0.2556414,0.1373422,0.109174,-0.4321084,0.03053079,1.411382,0.2037279,0.1497589,0.2139613,-0.2007261,-0.1240395,0.1032367,-0.3778189,-0.06950209,-0.05572438,0.05570799
Walkforward5,2.260175,0.02007152,0.1622738,-0.02364964,0.6856553,0.06171419,0.3324656,0.01598809,0.6858767,0,0,0,0,0,0,0,0,-0.1554072,0.1428081,0.2504885,0.1336869,0.1100486,-0.438804,0.03051041,1.409889,0.2056175,0.09768829,0.2514072,-0.2576426,-0.182762,0.04372969,-0.3347799,-0.001018867,-0.07464886,0.09447932
Walkforward5,2.277308,0.02218064,0.173845,-0.02564081,0.6855838,0.0655765,0.3279899,0.0277809,0.6855003,0,0,0,0,0,0,0,0,-0.151075,0.1460655,0.2430027,0.1316012,0.113673,-0.4490043,0.03011108,1.4079,0.2091095,0.2166122,0.162866,-0.3742933,-0.1042873,0.1812205,-0.5100146,-0.01996662,-0.09946227,0.1746014
Walkforward5,2.311327,0.02470039,0.1595984,-0.02283233,0.685683,0.07066687,0.3100481,0.04131271,0.684818,0,0,0,0,0,0,0,0,-0.1438052,0.1500273,0.2263869,0.1300798,0.1241007,-0.470949,0.02943481,1.40394,0.2173467,0.3634892,0.1980916,-0.8307852,-0.07606894,0.5213842,-1.097237,-0.03381344,-0.1979768,0.4118584
Walkforward5,2.328273,0.02627464,0.159144,-0.0238684,0.6856477,0.07390909,0.3059481,0.05166487,0.6841149,0,0,0,0,0,0,0,0,-0.1432011,0.1510559,0.2190782,0.130455,0.1290317,-0.4795333,0.0295751,1.402624,0.220829,0.03020242,0.05143285,-0.3654368,0.01876205,0.2465513,-0.429213,0.007014442,-0.06580353,0.1741134
Walkforward5,2.345275,0.02778757,0.158479,-0.02466044,0.6856197,0,0,0,0,0,0,0,0,0,0,0,0,-0.1433378,0.1518984,0.2108275,0.1319659,0.1334803,-0.4869328,0.02967305,1.40142,0.2245381,-0.006835163,0.04212335,-0.4125342,0.07554293,0.2224289,-0.369978,0.004897639,-0.06020069,0.1854554
Walkforward5,2.362236,0.02919016,0.1580436,-0.02551786,0.6855884,0,0,0,0,0,0,0,0,0,0,0,0,-0.1437644,0.1527721,0.2022222,0.1339636,0.137748,-0.4937967,0.02974466,1.400243,0.2283225,-0.02132952,0.04368201,-0.4302658,0.09988397,0.2133824,-0.3431931,0.003580377,-0.05888343,0.1892209
Walkforward5,2.379249,0.03052736,0.1569957,-0.02295069,0.6856791,0,0,0,0,0,0,0,0,0,0,0,0,-0.1439814,0.152707,0.1919769,0.1361354,0.142886,-0.5005074,0.02930702,1.398577,0.2336812,-0.01084805,-0.003253669,-0.5122647,0.1085892,0.2569012,-0.3355339,-0.0218818,-0.08327961,0.2679355
Walkforward5,2.396262,0.03463583,0.1656327,-0.01623733,0.6858709,0,0,0,0,0,0,0,0,0,0,0,0,-0.1441987,0.1524304,0.1811649,0.138297,0.148336,-0.5071254,0.02866623,1.396672,0.2395393,-0.01086667,-0.01383126,-0.540603,0.1080818,0.272502,-0.3309041,-0.03203964,-0.09527802,0.2929024
Walkforward5,2.430275,0.03322638,0.1554114,-0.008098541,0.6860152,0,0,0,0,0,0,0,0,0,0,0,0,-0.1478257,0.149746,0.1660712,0.1403209,0.1557026,-0.5133793,0.02815832,1.394794,0.246569,-0.1813479,-0.1342155,-0.7546842,0.1011968,0.3683299,-0.3126919,-0.02539549,-0.0938952,0.3514849
Walkforward5,2.44725,0.03424814,0.1550881,0.000574924,0.6860628,0,0,0,0,0,0,0,0,0,0,0,0,-0.148812,0.1488313,0.1582911,0.1411989,0.1591987,-0.5143381,0.0276982,1.394441,0.2486072,-0.04931763,-0.04573539,-0.3890023,0.04389808,0.1748055,-0.04794002,-0.02300609,-0.01762509,0.101912
Walkforward5,2.464344,0.03528893,0.1545635,0.009183898,0.6860016,0,0,0,0,0,0,0,0,0,0,0,0,-0.14961,0.1481088,0.150335,0.1419972,0.1627591,-0.5148583,0.0271764,1.394169,0.2503839,-0.03989637,-0.03612638,-0.3978044,0.03991574,0.178016,-0.02601147,-0.0260896,-0.0135839,0.08883402
Walkforward5,2.481285,0.03750864,0.1525465,0.01744527,0.6858412,0,0,0,0,0,0,0,0,0,0,0,0,-0.15006,0.1466363,0.1388705,0.1428627,0.1676885,-0.5136092,0.02611006,1.394382,0.2515815,-0.02250299,-0.07362366,-0.5732291,0.04327372,0.2464712,0.06245673,-0.05331719,0.01064539,0.05988181
Walkforward5,2.498236,0.04366466,0.1594618,0.03249717,0.685293,0,0,0,0,0,0,0,0,0,0,0,0,-0.1504549,0.1452092,0.1268072,0.1436589,0.1730603,-0.5118147,0.02494151,1.394619,0.2526646,-0.01974627,-0.07135719,-0.6031655,0.03980845,0.2685927,0.08972287,-0.05842736,0.0118196,0.05415529
Walkforward5,2.53229,0.04481028,0.1435136,0.04410171,0.6846441,0,0,0,0,0,0,0,0,0,0,0,0,-0.1511858,0.1419322,0.1072655,0.1444266,0.1808335,-0.5045946,0.02301032,1.395724,0.252857,-0.03654435,-0.1638517,-0.9770845,0.03838763,0.3886595,0.3610075,-0.09655981,0.05524158,0.009617209
Walkforward5,2.54924,0.04661948,0.1400213,0.0546279,0.6838847,0,0,0,0,0,0,0,0,0,0,0,0,-0.1530326,0.139885,0.09786086,0.1461376,0.183074,-0.4983995,0.02151226,1.39665,0.2521752,-0.09233877,-0.1023576,-0.4702304,0.08555129,0.1120239,0.3097549,-0.07490292,0.04631281,-0.03408641
Walkforward5,2.566256,0.04833139,0.1364065,0.06526273,0.6829519,0,0,0,0,0,0,0,0,0,0,0,0,-0.1549704,0.1378926,0.0883736,0.1477563,0.1854018,-0.4917731,0.01996099,1.39755,0.2514192,-0.0968881,-0.09961799,-0.4743628,0.08093193,0.1163885,0.3313199,-0.07756352,0.04499555,-0.03779978
Walkforward5,2.583221,0.04976578,0.1333708,0.07611207,0.681828,0,0,0,0,0,0,0,0,0,0,0,0,-0.1577778,0.13564,0.07574286,0.1507962,0.1859203,-0.4794184,0.01820626,1.399152,0.2493783,-0.1403697,-0.1126304,-0.6315373,0.1519941,0.02592579,0.6177351,-0.08773627,0.08012652,-0.1020461
Walkforward5,2.6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160339,0.1334811,0.06294968,0.1534652,0.1867203,-0.4666779,0.0164279,1.400678,0.2472592,-0.1280606,-0.107947,-0.6396588,0.1334511,0.04000068,0.6370246,-0.08891831,0.07630587,-0.1059562
Walkforward5,2.617215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1628519,0.1316611,0.05368739,0.1573201,0.1852636,-0.4546733,0.01452868,1.402062,0.2450241,-0.1256458,-0.09099916,-0.4631143,0.1927473,-0.07283241,0.6002307,-0.09496087,0.06917119,-0.111755
Walkforward5,2.651171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1673337,0.1279243,0.03539401,0.165986,0.1810283,-0.428145,0.01069078,1.404809,0.2400866,-0.2240926,-0.1868427,-0.9146695,0.433293,-0.2117679,1.326414,-0.1918948,0.137347,-0.246875
Walkforward5,2.668119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1696414,0.1258112,0.02565035,0.1709239,0.178057,-0.4129881,0.008776553,1.406206,0.2374073,-0.1153842,-0.1056544,-0.4871827,0.2468951,-0.1485653,0.7578447,-0.09571156,0.06987453,-0.1339667
Walkforward5,2.685194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1745014,0.1220659,0.01045625,0.1779882,0.1715311,-0.3900313,0.006912194,1.407966,0.2345546,-0.2430014,-0.187264,-0.7597052,0.3532179,-0.3262922,1.147839,-0.09321796,0.0880003,-0.1426309
Walkforward5,2.702149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1772377,0.1189425,0.00114563,0.18414,0.1655755,-0.3679161,0.005022238,1.409359,0.2311656,-0.1368105,-0.156172,-0.4655309,0.3075853,-0.2977811,1.10576,-0.09449781,0.06965399,-0.1694523
Walkforward5,2.719161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1797381,0.1160739,-0.007854872,0.1891454,0.1600223,-0.3489036,0.003918178,1.410575,0.2281295,-0.125023,-0.1434296,-0.4500251,0.2502732,-0.277663,0.950627,-0.05520298,0.0607729,-0.1518056
Walkforward5,2.753099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1847672,0.1103543,-0.02738682,0.1993589,0.1499031,-0.3094506,0.001748791,1.412514,0.2229847,-0.2514549,-0.2859775,-0.9765972,0.5106755,-0.5059585,1.972647,-0.1084694,0.09695292,-0.2572387
Walkforward5,2.770056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1874053,0.1073453,-0.03816277,0.204695,0.1448773,-0.2874588,0.0006874725,1.413297,0.2206102,-0.1319066,-0.1504503,-0.5387976,0.2668053,-0.2512887,1.099591,-0.05306591,0.03913641,-0.118725
Walkforward5,2.787007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190635,0.103597,-0.05071764,0.210816,0.1384539,-0.2586816,-0.000348224,1.414039,0.2177275,-0.1614816,-0.187416,-0.6277437,0.3060468,-0.3211692,1.438859,-0.05178482,0.03713965,-0.1441337
Walkforward5,2.803947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1934712,0.1000283,-0.0623539,0.2158937,0.1332017,-0.2306636,-0.001210953,1.414699,0.2148406,-0.1418129,-0.1784362,-0.581813,0.2538867,-0.2626136,1.400902,-0.04313645,0.03296733,-0.144349
Walkforward5,2.821052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1957457,0.09686451,-0.0707673,0.219481,0.1286839,-0.2062409,-0.001622252,1.415553,0.2118504,-0.1137219,-0.1581874,-0.4206699,0.1793645,-0.2258889,1.221136,-0.02056495,0.04273653,-0.1495101
Walkforward6,0,-0.04369085,0.1076829,-0.05588825,0.6837829,-0.04823269,0.2595337,-0.04804575,0.6843786,-0.03478161,0.4471374,-0.04508099,0.6845803,-0.01651886,0.5861714,-0.01723347,0.6858466,-0.201369,0.047617,-0.1712788,0.1313366,0.06094279,-0.1128396,-0.01187734,1.376029,0.2058491,-0.2811641,-2.462376,-5.025575,-4.40722,-3.387055,4.670065,-0.5127544,-1.97624,-0.3000647
Walkforward6,0.01695121,-0.04413337,0.1179593,-0.05405902,0.6839299,-0.04182123,0.2652184,-0.03694457,0.6850676,-0.0279402,0.4505718,-0.0407051,0.6848545,-0.008582396,0.5868535,-0.00947364,0.6859977,-0.2018589,0.04551086,-0.1527628,0.1334871,0.06039955,-0.1194872,-0.01154145,1.376146,0.2033473,-0.02449527,-0.1053071,0.925801,0.107526,-0.02716165,-0.3323805,0.01679463,0.005888939,-0.1250863
Walkforward6,0.05098784,-0.03799995,0.1127681,-0.04654229,0.6844825,-0.03065147,0.264025,-0.0235339,0.6856593,-0.01490739,0.446631,-0.03170841,0.6853299,0.006423163,0.579863,0.002888818,0.686057,-0.2022408,0.04194701,-0.1140808,0.1379136,0.05850261,-0.1314035,-0.0108845,1.376267,0.1981621,-0.01909584,-0.1781924,1.934099,0.2213217,-0.09484738,-0.5958185,0.03284737,0.006049871,-0.2592601
Walkforward6,0.06796707,-0.03532797,0.1146772,-0.04299681,0.6847143,-0.02404477,0.2701895,-0.01555541,0.6858866,-0.005855322,0.4603117,-0.02546858,0.6855901,0.01710875,0.5869831,0.01596094,0.6858773,-0.2020646,0.04059417,-0.09351692,0.1402011,0.05713606,-0.1377768,-0.01057929,1.376268,0.1955835,0.008808076,-0.06764233,1.028193,0.1143768,-0.0683276,-0.3186628,0.01526033,5.960464E-06,-0.1289338
Walkforward6,0.08496209,-0.03186682,0.1166836,-0.03741572,0.685042,-0.01473724,0.2767749,-0.01185962,0.6859605,0.003357251,0.4631717,-0.01779196,0.6858323,0.02808886,0.5866678,0.02797633,0.6854924,-0.2008759,0.03940366,-0.06728808,0.1433689,0.05482288,-0.147341,-0.01051746,1.376057,0.1929746,0.05943477,-0.05952548,1.311442,0.1583911,-0.1156589,-0.478211,0.003091712,-0.0105083,-0.130441
Walkforward6,0.1019113,-0.02837342,0.1186079,-0.03197242,0.6853176,-0.001245841,0.2972777,-0.01620833,0.6858715,0.01241832,0.465904,-0.01033868,0.6859851,0.03880353,0.5863431,0.03929733,0.6849366,-0.1992731,0.03919904,-0.04178419,0.1461457,0.05248403,-0.1566544,-0.01025634,1.375774,0.1904446,0.08013919,-0.01023095,1.275195,0.1388416,-0.1169425,-0.465668,0.01305607,-0.01415014,-0.1265034
Walkforward6,0.1189423,-0.02528469,0.1201524,-0.02814209,0.6854856,0.006366941,0.3032874,-0.01563005,0.685885,0.02009702,0.4681151,-0.003070007,0.6860561,0.04775967,0.5862865,0.04781434,0.6843948,-0.1986942,0.03954586,-0.02187244,0.147266,0.04986042,-0.1636476,-0.008207565,1.375722,0.1882888,0.02894774,0.01734123,0.9955874,0.05601123,-0.1311805,-0.349661,0.1024386,-0.002634525,-0.1077905
Walkforward6,0.1528486,-0.0196355,0.1226493,-0.02116048,0.6857367,0.01522125,0.3003193,-0.008469453,0.6860108,0.03240078,0.4620431,0.007524866,0.6860218,0.06178871,0.5781704,0.05961206,0.6834683,-0.1978049,0.04110035,0.01481324,0.1482782,0.04436176,-0.1773522,-0.004134944,1.375698,0.1843128,0.04446357,0.07772446,1.834284,0.0506103,-0.2749331,-0.6852314,0.2036311,-0.001204014,-0.1987964
Walkforward6,0.1697979,-0.01664009,0.1235183,-0.01787146,0.6858302,0.01865645,0.3049005,-0.004510271,0.6860482,0.03916619,0.4635363,0.01327017,0.6859347,0.07135395,0.5884262,0.07111791,0.682367,-0.1962283,0.04264013,0.03644095,0.148834,0.04152333,-0.1848219,-0.002664656,1.375638,0.1821548,0.07883236,0.0769889,1.081385,0.02779365,-0.1419215,-0.3734857,0.0735144,-0.002992153,-0.1079001
Walkforward6,0.1868955,-0.01299897,0.1240586,-0.01454515,0.6859089,0.02228538,0.3086415,-0.001017848,0.6860623,0.04823548,0.4740367,0.0215187,0.6857256,0.07864176,0.5899803,0.07929645,0.6814651,-0.1916081,0.04388524,0.0607064,0.1521014,0.03924979,-0.1938833,-0.003472934,1.375773,0.1803602,0.231006,0.06225538,1.213272,0.1633652,-0.1136769,-0.4530706,-0.04041389,0.006753206,-0.08973107
Walkforward6,0.203874,-0.008747462,0.1250022,-0.01102319,0.6859745,0.02569797,0.3121876,0.002010788,0.6860601,0.05495317,0.4747654,0.02728236,0.6855204,0.08543044,0.5908712,0.08657658,0.6805784,-0.1864602,0.04576857,0.08295226,0.1549966,0.03725802,-0.2026126,-0.004347618,1.375829,0.1786557,0.2573989,0.09416677,1.112293,0.144764,-0.09958837,-0.436464,-0.04373421,0.00282526,-0.08522645
Walkforward6,0.2208559,-0.00408622,0.1262499,-0.008096656,0.6860152,0.03012211,0.3256405,0.01021542,0.685987,0.06069193,0.4748603,0.0331114,0.6852636,0.0908887,0.5907862,0.0919115,0.6798785,-0.1811302,0.04741742,0.09905418,0.157421,0.0359725,-0.2100902,-0.005392732,1.375838,0.1771258,0.2664983,0.08244235,0.805096,0.1212172,-0.06427616,-0.3738791,-0.0522557,0.0004529953,-0.07649586
Walkforward6,0.2378857,0.004716298,0.1397095,0.00174499,0.6860608,0.03471754,0.3274144,0.01166497,0.6859639,0.06606045,0.4746848,0.03869442,0.684971,0.0963028,0.5897743,0.0968473,0.679193,-0.1752657,0.04938092,0.1147809,0.1593941,0.0348116,-0.217886,-0.006491114,1.375834,0.1756929,0.2932243,0.09817518,0.7863351,0.09865463,-0.05804487,-0.3897898,-0.05491912,-0.0001966953,-0.07164404
Walkforward6,0.2718769,0.01104705,0.1341571,0.01020843,0.6859871,0.04037088,0.3199424,0.01317961,0.6859365,0.07238741,0.464635,0.04460968,0.6846112,0.1033235,0.5785758,0.102202,0.6784079,-0.1611406,0.0538215,0.1450149,0.161289,0.03310451,-0.2356413,-0.009154207,1.375903,0.1733278,0.7062577,0.2220286,1.511701,0.09474456,-0.08535478,-0.8877665,-0.1331547,0.003403425,-0.1182526
Walkforward6,0.288838,0.01491963,0.1374983,0.01830687,0.6858187,0.04367218,0.3211335,0.01454138,0.6859089,0.07600833,0.4630052,0.04942404,0.6842805,0.1114672,0.5831249,0.1096102,0.6772504,-0.1524263,0.05666133,0.1625641,0.1620913,0.03242623,-0.2467413,-0.01102796,1.375986,0.1722178,0.4357122,0.1419919,0.8774579,0.04011914,-0.03391374,-0.5549997,-0.09368751,0.004184246,-0.05550385
Walkforward6,0.305807,0.0184295,0.1412161,0.02411407,0.6856391,0.04681019,0.3222889,0.01593641,0.6858779,0.08193391,0.4680911,0.05891474,0.6835287,0.1166045,0.580861,0.1138535,0.67655,-0.1440351,0.05955239,0.1781907,0.1628457,0.03194574,-0.2565901,-0.01280846,1.376097,0.171114,0.4195608,0.144553,0.7813312,0.03771633,-0.02402458,-0.4924402,-0.08902536,0.005543232,-0.05518943
Walkforward6,0.3228225,0.0215176,0.145157,0.0283951,0.6854752,0.05184359,0.3337243,0.01848328,0.685814,0.08549791,0.466015,0.06531929,0.6829465,0.1214533,0.5786127,0.1179945,0.6758401,-0.1367021,0.06182867,0.1903763,0.1638311,0.0316646,-0.2640388,-0.0144279,1.37634,0.1699846,0.366652,0.113814,0.6092831,0.04927218,-0.0140572,-0.3724337,-0.08097156,0.01212955,-0.05646646
Walkforward6,0.3398306,0.02623398,0.149592,0.02639767,0.685555,0.05469101,0.3346902,0.02046741,0.6857577,0.08890171,0.4640964,0.07117456,0.6823611,0.1256719,0.576403,0.1216797,0.6751863,-0.1293748,0.06393634,0.2014077,0.1648806,0.03180565,-0.2714089,-0.016055,1.376591,0.1689885,0.3663629,0.1053832,0.5515702,0.05247369,0.007052906,-0.3685057,-0.08135517,0.01257658,-0.04980713
Walkforward6,0.3567802,0.03566055,0.1679372,0.01643274,0.6858662,0.05732977,0.3357227,0.02230115,0.6857005,0.09210356,0.4627456,0.07584776,0.6818575,0.1292373,0.5742633,0.1249079,0.6745965,-0.1222651,0.06551351,0.2106623,0.1661206,0.03257822,-0.2786333,-0.01769192,1.376883,0.1681958,0.3554858,0.07885844,0.4627295,0.06200001,0.03862847,-0.3612176,-0.08184612,0.0145793,-0.03963336
Walkforward6,0.3907679,0.03949381,0.1634743,0.01338891,0.6859324,0.0601819,0.3275739,0.02594495,0.6855723,0.09543528,0.452793,0.08066415,0.6813045,0.1350581,0.5635373,0.127862,0.6740429,-0.1067045,0.06853025,0.2291168,0.1693766,0.03615413,-0.2954641,-0.02155593,1.377427,0.1670336,0.7780299,0.1508374,0.9227246,0.1627997,0.1787953,-0.8415416,-0.1932004,0.02720952,-0.05811378
Walkforward6,0.4077598,0.04014285,0.1676686,0.012891,0.6859419,0.0623487,0.3287792,0.02887791,0.685455,0.1000747,0.462458,0.08886895,0.6802829,0.1460092,0.5701503,0.1311268,0.6734154,-0.09994093,0.06918791,0.2353371,0.1708046,0.03854677,-0.3031335,-0.02341946,1.377766,0.1666717,0.3381781,0.03288276,0.3110126,0.07140115,0.1196319,-0.3834724,-0.0931764,0.01693964,-0.01809075
