uniqueID,AnimationName,Timestamp,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
1392,Walkforward4,1.189871,-0.2211879,0.1237809,-0.3333841,0.2138609,0.114581,0.141168,-0.03538043,1.475723,0.09261481,-0.4748411,0.1372151,0.03006011,-0.1079805,-0.2438463,-0.8768097,0.1595756,0.02996325,0.2113279
1393,Walkforward4,1.207171,-0.2270691,0.122323,-0.3277017,0.2129097,0.1111502,0.1295837,-0.03330008,1.476801,0.09419931,-0.294064,-0.07289499,0.2841175,-0.04756078,-0.1715384,-0.5792141,0.1040177,0.0539422,0.079225
1394,Walkforward4,1.207171,-0.2270691,0.122323,-0.3277017,0.2129097,0.1111502,0.1295837,-0.03330008,1.476801,0.09419931,0,0,0,0,0,0,0,0,0
1395,Walkforward4,1.246345,-0.2384808,0.1161287,-0.3038523,0.2109693,0.1053328,0.09985805,-0.02803922,1.479903,0.09583001,-0.5705811,-0.3097143,1.19247,-0.09702072,-0.2908688,-1.486282,0.2630432,0.1550734,0.08153506
1396,Walkforward4,1.263294,-0.2426673,0.1147336,-0.2955099,0.210279,0.1044479,0.09085453,-0.02605006,1.480548,0.09656093,-0.209327,-0.06975345,0.4171237,-0.03451407,-0.0442449,-0.4501764,0.09945752,0.03223419,0.03654584
1397,Walkforward4,1.280244,-0.2463637,0.1129218,-0.2886864,0.2096908,0.1049425,0.08342403,-0.02409302,1.48078,0.09750998,-0.1848176,-0.09059347,0.3411755,-0.02940819,0.02473146,-0.3715247,0.09785201,0.01161098,0.04745275
1398,Walkforward4,1.297193,-0.2498593,0.1110056,-0.2822168,0.2090726,0.1058149,0.07640978,-0.02213234,1.480895,0.09849344,-0.1747817,-0.09580739,0.3234759,-0.03091171,0.0436198,-0.3507126,0.09803399,0.005763769,0.04917309
1399,Walkforward4,1.331098,-0.2599168,0.1073671,-0.2624648,0.2063205,0.1056948,0.05677819,-0.01306036,1.480975,0.102503,-0.5028732,-0.1819279,0.9876028,-0.1376055,-0.006006658,-0.9815794,0.4535994,0.004017353,0.2004795
1400,Walkforward4,1.348104,-0.2624952,0.1044107,-0.2496704,0.206062,0.1055377,0.04461646,-0.01123951,1.481557,0.1024945,-0.1289204,-0.1478173,0.6397195,-0.01292452,-0.007854402,-0.6080866,0.09104209,0.02905726,-0.0004243106
1401,Walkforward4,1.365091,-0.2644527,0.1014037,-0.2367212,0.2058699,0.1057262,0.03517814,-0.009876512,1.48208,0.1018574,-0.09787679,-0.1503523,0.6474584,-0.009602308,0.009424984,-0.471916,0.06815013,0.02618432,-0.03185831
1402,Walkforward4,1.382073,-0.2648795,0.09782923,-0.2215911,0.2032699,0.1046508,0.02172169,-0.008352445,1.482811,0.101571,-0.02133995,-0.1787223,0.7565081,-0.1300037,-0.05377121,-0.6728227,0.07620333,0.03656149,-0.01432076
1403,Walkforward4,1.399072,-0.264823,0.09444251,-0.2061529,0.2002148,0.1035954,0.00780754,-0.006812636,1.483491,0.1013037,0.00282675,-0.1693361,0.7719085,-0.1527525,-0.05277209,-0.6957073,0.07699046,0.03399253,-0.0133656
1404,Walkforward4,1.416062,-0.2637297,0.0909944,-0.1897408,0.19814,0.1023848,-0.004516884,-0.005856226,1.484174,0.1003386,0.05466342,-0.1724057,0.8206055,-0.1037411,-0.06052591,-0.6162212,0.04782053,0.03413558,-0.04825294
1405,Walkforward4,1.450026,-0.2595948,0.08428503,-0.149062,0.1936986,0.1001311,-0.03149812,-0.003665886,1.485509,0.09665699,0.2067447,-0.3354684,2.033942,-0.2220713,-0.1126844,-1.349062,0.109517,0.06673932,-0.1840804
1406,Walkforward4,1.467055,-0.2562851,0.08152483,-0.1247626,0.1911448,0.09905707,-0.04617645,-0.002419739,1.48608,0.09390718,0.1654848,-0.1380101,1.214966,-0.1276903,-0.05370378,-0.7339166,0.06230735,0.02855062,-0.1374904
1407,Walkforward4,1.484037,-0.2533252,0.07963794,-0.1045487,0.1905228,0.09778455,-0.05547451,-0.001946797,1.486713,0.09022495,0.1479954,-0.09434409,1.010698,-0.03109798,-0.0636261,-0.464903,0.02364714,0.03166795,-0.1841113
1408,Walkforward4,1.501031,-0.249714,0.07820866,-0.08392486,0.1896757,0.09648624,-0.06490484,-0.001489152,1.487226,0.08658881,0.1805581,-0.07146448,1.031191,-0.04235655,-0.06491542,-0.4715163,0.02288222,0.02564788,-0.1818072
1409,Walkforward4,1.517983,-0.2428392,0.07630686,-0.05658322,0.1883406,0.09498236,-0.07630102,-0.0008425115,1.487366,0.08355368,0.3437407,-0.09508952,1.367082,-0.06675124,-0.07519387,-0.5698088,0.03233203,0.006973743,-0.1517564
1410,Walkforward4,1.55205,-0.2296782,0.07493492,-0.01076559,0.1859609,0.09252096,-0.09522463,-0.000575913,1.487406,0.07815727,0.6580532,-0.06859712,2.290882,-0.1189888,-0.1230702,-0.9461809,0.01332993,0.001996756,-0.2698205
1411,Walkforward4,1.568999,-0.2235523,0.07492326,0.008408354,0.1849912,0.0914415,-0.102771,-0.0008304372,1.487463,0.07555153,0.3062911,-0.0005830079,0.9586971,-0.04848167,-0.05397275,-0.3773201,-0.01272621,0.002855062,-0.1302868
1412,Walkforward4,1.586084,-0.2170847,0.0756169,0.02818635,0.1840151,0.08966531,-0.1088359,-0.0008010364,1.487915,0.07162918,0.3233798,0.03468171,0.9889001,-0.04880801,-0.0888098,-0.3032427,0.001470037,0.02263188,-0.1961175
1413,Walkforward4,1.603122,-0.2101937,0.07655761,0.04819222,0.1830785,0.08805674,-0.1153511,-0.00106499,1.488226,0.0679276,0.3445528,0.04703589,1.000293,-0.04682913,-0.08042827,-0.325761,-0.01319767,0.01553893,-0.1850791
1414,Walkforward4,1.62007,-0.202788,0.07687744,0.06986429,0.1827804,0.08715936,-0.1239802,-0.002374233,1.488169,0.06509021,0.3702849,0.01599155,1.083604,-0.01490712,-0.04486926,-0.4314546,-0.06546214,-0.002872944,-0.1418695
1415,Walkforward4,1.637055,-0.1951522,0.07770745,0.0901194,0.1824769,0.08630279,-0.131989,-0.003741879,1.488041,0.06252392,0.3817901,0.04150048,1.012756,-0.0151746,-0.04282817,-0.4004393,-0.06838234,-0.006359816,-0.1283146
1416,Walkforward4,1.671065,-0.1803278,0.07924282,0.1192663,0.1821483,0.084998,-0.1439864,-0.006657446,1.48777,0.05937062,0.741218,0.07676817,1.457347,-0.01642928,-0.06523989,-0.5998686,-0.1457784,-0.01356602,-0.1576649
1417,Walkforward4,1.688042,-0.1747044,0.07976635,0.1300263,0.1812386,0.0851135,-0.1510978,-0.008053354,1.487648,0.05851931,0.2811722,0.0261765,0.5379968,-0.04548356,0.005775318,-0.35557,-0.06979539,-0.006079674,-0.04256535
1418,Walkforward4,1.705003,-0.1682812,0.08059395,0.1411518,0.1808233,0.0852272,-0.157781,-0.009476152,1.487461,0.05772833,0.321158,0.04138015,0.556276,-0.02076477,0.005684793,-0.3341638,-0.07113992,-0.009375811,-0.03954899
1419,Walkforward4,1.721952,-0.1605733,0.08188435,0.1531053,0.1817127,0.08525284,-0.1634872,-0.01093487,1.487166,0.057055,0.3853954,0.06452017,0.5976737,0.04447103,0.001281872,-0.2853058,-0.07293578,-0.01473427,-0.03366675
1420,Walkforward4,1.739085,-0.151538,0.0836588,0.1659469,0.1821498,0.08544657,-0.1704965,-0.01258989,1.486779,0.05668566,0.4517674,0.08872226,0.6420806,0.02185181,0.009686872,-0.3504679,-0.08275113,-0.01937151,-0.01846701
1421,Walkforward4,1.756028,-0.1402396,0.08614734,0.1801759,0.1816995,0.08598213,-0.1798414,-0.01456914,1.486235,0.05691517,0.5649164,0.1244269,0.7114493,-0.02251118,0.02677776,-0.4672468,-0.09896252,-0.02720356,0.01147576
1422,Walkforward4,1.78998,-0.1218543,0.09064923,0.2013523,0.1799712,0.08713377,-0.1955612,-0.01776223,1.485271,0.05807646,0.9192646,0.2250947,1.058821,-0.0864163,0.05758218,-0.7859893,-0.1596542,-0.0482142,0.05806461
1423,Walkforward4,1.806961,-0.1129141,0.09263314,0.2097561,0.1785951,0.08816198,-0.2033495,-0.01936369,1.484808,0.05913628,0.4470125,0.09919554,0.4201896,-0.06880686,0.0514105,-0.3894135,-0.08007335,-0.0231266,0.05299095
1424,Walkforward4,1.823931,-0.1029186,0.09450287,0.2173704,0.1767229,0.08982965,-0.2119967,-0.02122244,1.484318,0.06066284,0.4997723,0.09348616,0.3807142,-0.09360686,0.08338317,-0.4323594,-0.09293761,-0.02447963,0.07632785
1425,Walkforward4,1.840882,-0.09417637,0.09591372,0.2227761,0.1746518,0.09167878,-0.2206005,-0.0229818,1.483885,0.06242222,0.4371136,0.07054247,0.2702884,-0.1035556,0.09245686,-0.4301913,-0.08796789,-0.02165437,0.08796919
1426,Walkforward4,1.857831,-0.08703642,0.09659732,0.2255375,0.1723747,0.09375727,-0.2291787,-0.02462383,1.483535,0.06446279,0.3569972,0.03418028,0.1380704,-0.113856,0.1039244,-0.4289106,-0.0821013,-0.01749396,0.1020283
1427,Walkforward4,1.891931,-0.07582112,0.09695669,0.2263261,0.167102,0.09786109,-0.2440466,-0.02819975,1.482959,0.06815826,0.5607653,0.01796819,0.03942996,-0.2636343,0.2051909,-0.7433936,-0.1787962,-0.02883077,0.1847737
1428,Walkforward4,1.909108,-0.07127403,0.09651954,0.2249316,0.1652427,0.1004281,-0.2525363,-0.03044832,1.482749,0.06993956,0.2273545,-0.0218574,-0.06972775,-0.09296685,0.1283489,-0.4244849,-0.1124284,-0.01049042,0.08906499
1429,Walkforward4,1.926056,-0.06741215,0.09560657,0.2224481,0.1641626,0.1034918,-0.2620904,-0.03300097,1.482596,0.07171634,0.1930937,-0.04564859,-0.1241721,-0.05400628,0.1531869,-0.4777029,-0.1276325,-0.007641315,0.08883886
1430,Walkforward4,1.943007,-0.06327038,0.0950008,0.2155291,0.1603735,0.1062679,-0.2761838,-0.03621121,1.482211,0.07534435,0.2070885,-0.03028847,-0.3459506,-0.1894526,0.1388043,-0.7046744,-0.1605121,-0.01927018,0.1814004
1431,Walkforward4,1.959955,-0.05998083,0.09486873,0.2058247,0.1542613,0.1092964,-0.293532,-0.03983979,1.481526,0.0803434,0.1644775,-0.00660345,-0.4852235,-0.3056124,0.1514278,-0.86741,-0.1814291,-0.03423691,0.2499525
1432,Walkforward4,1.977047,-0.0593557,0.09566645,0.1968067,0.1491812,0.1112502,-0.3063841,-0.04120149,1.480991,0.08461698,0.03125668,0.03988594,-0.4508957,-0.2540037,0.09768754,-0.6426007,-0.0680849,-0.02675653,0.2136793
1433,Walkforward4,2.010982,-0.05993406,0.09739492,0.1775817,0.1427383,0.1153945,-0.3283967,-0.04181296,1.479879,0.09354487,-0.02891812,0.08642375,-0.9612538,-0.322146,0.2072163,-1.100631,-0.03057364,-0.05559921,0.4463945
1434,Walkforward4,2.027947,-0.06019923,0.09684791,0.1647066,0.1418418,0.1197667,-0.3415732,-0.04291585,1.479029,0.09962176,-0.01325849,-0.02735071,-0.6437533,-0.04482344,0.2186101,-0.658825,-0.05514417,-0.04247427,0.3038444
1435,Walkforward4,2.044951,-0.06092007,0.09656041,0.1545363,0.1407934,0.124095,-0.3521479,-0.04349903,1.478492,0.1039067,-0.03604218,-0.01437478,-0.5085163,-0.05242154,0.216414,-0.5287349,-0.02915934,-0.02685189,0.214247
1436,Walkforward4,2.061923,-0.0618837,0.0964374,0.1456789,0.1397043,0.1284064,-0.3614121,-0.043846,1.478096,0.1073465,-0.04818123,-0.006150454,-0.4428685,-0.0544548,0.2155691,-0.4632115,-0.01734849,-0.01980662,0.1719896
1437,Walkforward4,2.07894,-0.0632365,0.09678767,0.1365162,0.1377449,0.1322064,-0.3692655,-0.04390311,1.477588,0.1111276,-0.06764028,0.01751333,-0.4581362,-0.09796992,0.189998,-0.3926709,-0.002855249,-0.02539158,0.1890548
1438,Walkforward4,2.09589,-0.06488124,0.0974329,0.1274098,0.1354511,0.1358306,-0.37652,-0.04384359,1.477016,0.1150166,-0.08223653,0.03226176,-0.4553199,-0.1146898,0.1812108,-0.3627256,0.002975762,-0.02859831,0.1944512
1439,Walkforward4,2.129935,-0.07070434,0.09695677,0.1024558,0.1339066,0.1438688,-0.395753,-0.04161128,1.475708,0.1280115,-0.2911553,-0.02380684,-1.247697,-0.07722378,0.4019134,-0.9616494,0.1116157,-0.06542206,0.6497428
1440,Walkforward4,2.14691,-0.07199007,0.09649704,0.0934631,0.1354372,0.1465232,-0.4002205,-0.04151332,1.47544,0.13155,-0.06428659,-0.02298653,-0.449637,0.07653013,0.1327179,-0.2233729,0.004898198,-0.01341105,0.1769282
1441,Walkforward4,2.163928,-0.07285293,0.09603571,0.0854234,0.1375118,0.1488233,-0.4033361,-0.04170967,1.475271,0.1342742,-0.04314296,-0.02306625,-0.4019849,0.10373,0.1150057,-0.1557812,-0.00981763,-0.008451939,0.1362085
1442,Walkforward4,2.180897,-0.07347827,0.09556538,0.07716063,0.1411211,0.1513103,-0.4057454,-0.04237377,1.475236,0.1365207,-0.03126711,-0.02351664,-0.4131388,0.1804672,0.1243487,-0.1204669,-0.03320482,-0.001740456,0.1123242
1443,Walkforward4,2.197867,-0.07404698,0.09517293,0.06884838,0.1450424,0.1538773,-0.4079928,-0.04313777,1.475206,0.1386771,-0.02843551,-0.01962259,-0.4156124,0.1960635,0.1283489,-0.1123682,-0.03820043,-0.001496077,0.1078196
1444,Walkforward4,2.231899,-0.07467629,0.09396683,0.05228665,0.1543594,0.1595564,-0.4083798,-0.04513995,1.475568,0.1409385,-0.03146529,-0.06030463,-0.8280866,0.4658513,0.2839595,-0.01934767,-0.1001088,0.01809597,0.1130708
1445,Walkforward4,2.24888,-0.07559463,0.09316008,0.04178688,0.1594924,0.1630699,-0.4052759,-0.04632391,1.476157,0.1405659,-0.04591681,-0.04033782,-0.5249884,0.2566501,0.1756735,0.1551956,-0.05919784,0.02943873,-0.01863018
1446,Walkforward4,2.265845,-0.07650861,0.09248548,0.03106651,0.1649394,0.1667664,-0.4017234,-0.04752638,1.476737,0.140044,-0.04569925,-0.0337299,-0.5360184,0.272347,0.1848266,0.1776248,-0.06012376,0.0289917,-0.02609491
1447,Walkforward4,2.282864,-0.07807183,0.09223894,0.02191464,0.1701057,0.1690175,-0.3961268,-0.04812038,1.477496,0.1386716,-0.07816106,-0.01232699,-0.4575937,0.2583168,0.1125544,0.2798259,-0.02969988,0.03795624,-0.06862059
1448,Walkforward4,2.299819,-0.07959034,0.09210509,0.01284842,0.1751706,0.1713801,-0.3902803,-0.04866853,1.478214,0.1372416,-0.07592551,-0.006692484,-0.453311,0.2532445,0.1181304,0.2923265,-0.02740733,0.03589392,-0.07149726
1449,Walkforward4,2.316769,-0.0818553,0.09227184,0.001589806,0.183979,0.1735687,-0.3784205,-0.04983756,1.479496,0.1331541,-0.1132477,0.008337572,-0.5629306,0.440418,0.1094297,0.5929902,-0.05845167,0.06412268,-0.2043754
1450,Walkforward4,2.350812,-0.08486681,0.09294786,-0.01762183,0.1988989,0.1759025,-0.353755,-0.05177438,1.481512,0.1254253,-0.1505755,0.03380105,-0.9605817,0.7459983,0.1166888,1.233277,-0.09684078,0.1007915,-0.3864393
1451,Walkforward4,2.367803,-0.08570115,0.09333792,-0.02558822,0.2052148,0.1757537,-0.3411894,-0.05255399,1.48229,0.121883,-0.04171729,0.01950264,-0.3983195,0.3157929,-0.007440895,0.6282806,-0.03898051,0.03890395,-0.1771159
1452,Walkforward4,2.384804,-0.08721763,0.09350209,-0.03403707,0.2116755,0.1737306,-0.326762,-0.05326383,1.482972,0.1188818,-0.07582381,0.008208677,-0.4224426,0.3230341,-0.1011543,0.7213697,-0.03549214,0.0341177,-0.1500614
1453,Walkforward4,2.401762,-0.0886763,0.09363283,-0.0424904,0.217927,0.1718268,-0.31206,-0.05391213,1.483571,0.1159296,-0.07293373,0.006537139,-0.4226666,0.3125764,-0.09519309,0.7350966,-0.03241487,0.02993345,-0.1476102
1454,Walkforward4,2.418707,-0.09047981,0.09323226,-0.05096884,0.2245906,0.1682591,-0.295625,-0.05432435,1.484076,0.1134777,-0.09017549,-0.02002865,-0.4239219,0.333178,-0.1783833,0.8217528,-0.02061129,0.02526641,-0.1225945
1455,Walkforward4,2.43573,-0.09225083,0.09275013,-0.0598724,0.231143,0.1644304,-0.277808,-0.05465286,1.484573,0.1108469,-0.0885509,-0.02410635,-0.4451784,0.3276214,-0.191436,0.890851,-0.01642555,0.02485514,-0.1315419
1456,Walkforward4,2.469791,-0.09618884,0.0905538,-0.08118597,0.244333,0.1508295,-0.2278659,-0.05448162,1.486025,0.1037593,-0.1969006,-0.1098167,-1.065678,0.6594986,-0.6800428,2.497103,0.008562021,0.07257462,-0.3543779
1457,Walkforward4,2.486735,-0.09740909,0.0893891,-0.0875709,0.2484554,0.1441451,-0.2062697,-0.05426983,1.486472,0.1007963,-0.06101243,-0.05823486,-0.3192466,0.2061225,-0.3342226,1.07981,0.01058951,0.02233982,-0.1481488
1458,Walkforward4,2.503716,-0.0987249,0.08830998,-0.09406144,0.2521667,0.1379219,-0.1842527,-0.05402288,1.486812,0.09785984,-0.06579049,-0.05395599,-0.3245272,0.1855649,-0.3111556,1.100849,0.01234747,0.01703501,-0.1468241
1459,Walkforward4,2.520664,-0.1005238,0.08755769,-0.100837,0.2556521,0.131715,-0.161946,-0.05379366,1.487003,0.09506692,-0.08994564,-0.03761463,-0.3387786,0.1742691,-0.3103465,1.115338,0.01146123,0.009524822,-0.1396462
1460,Walkforward4,2.537742,-0.102317,0.08671732,-0.1079665,0.2590613,0.1255518,-0.1372856,-0.05365831,1.487135,0.09214093,-0.08965954,-0.04201867,-0.356476,0.1704603,-0.308162,1.233018,0.006767362,0.006622076,-0.1462996
1461,Walkforward4,2.571729,-0.1056413,0.08458973,-0.1225865,0.2657431,0.1135945,-0.07892656,-0.05403155,1.487188,0.08591996,-0.1662165,-0.1063794,-0.7309992,0.3340915,-0.5978622,2.917952,-0.01866184,0.002640486,-0.3110483
1462,Walkforward4,2.588758,-0.1065374,0.08351081,-0.1263226,0.267831,0.1098306,-0.05718312,-0.05428635,1.487004,0.08345482,-0.04480332,-0.05394593,-0.1868054,0.1043931,-0.1881942,1.087172,-0.01274012,-0.009202957,-0.1232568
1463,Walkforward4,2.605712,-0.107189,0.08232525,-0.131243,0.2694197,0.1059407,-0.03401421,-0.05471091,1.486754,0.08132602,-0.03258064,-0.05927794,-0.2460204,0.07943362,-0.1944952,1.158446,-0.02122782,-0.01249909,-0.1064401
1464,Walkforward4,2.622706,-0.1073137,0.08103758,-0.138531,0.2703483,0.1013114,-0.007960097,-0.05549911,1.486414,0.07982861,-0.006234646,-0.06438345,-0.3643982,0.04643351,-0.2314657,1.302706,-0.03941022,-0.01698732,-0.07487088
1465,Walkforward4,2.639717,-0.1069168,0.08001079,-0.1452959,0.2705816,0.09829403,0.01723398,-0.05634711,1.485978,0.07837693,0.0198435,-0.05133934,-0.3382474,0.01166165,-0.1508698,1.259704,-0.04239995,-0.02179742,-0.07258393
1466,Walkforward4,2.656699,-0.1056762,0.07943361,-0.150833,0.2701361,0.09634347,0.03741199,-0.05729362,1.485558,0.07732663,0.06203242,-0.02885945,-0.2768502,-0.02227426,-0.0975281,1.008901,-0.04732553,-0.02100468,-0.05251467
1467,Walkforward4,2.690721,-0.1044623,0.07862719,-0.1609565,0.2662988,0.09367736,0.07574151,-0.05882311,1.484817,0.07555116,0.06069615,-0.04032068,-0.5061768,-0.1918629,-0.1333058,1.916476,-0.07647462,-0.03706813,-0.08877367
1468,Walkforward4,2.707728,-0.1046588,0.07836778,-0.1659779,0.2626715,0.09284893,0.09561962,-0.0594384,1.484496,0.07469622,-0.009825453,-0.01297072,-0.2510719,-0.181368,-0.0414215,0.9939056,-0.03076456,-0.01603961,-0.04274696
1469,Walkforward4,2.724695,-0.1054891,0.07819641,-0.1711925,0.2577088,0.09264845,0.1168097,-0.05996349,1.484193,0.07380247,-0.04151389,-0.00856854,-0.2607279,-0.2481326,-0.01002401,1.059504,-0.02625417,-0.01513362,-0.04468746
1470,Walkforward4,2.741654,-0.1063802,0.07844689,-0.1766366,0.2530032,0.09291827,0.1340268,-0.06043302,1.483968,0.07328281,-0.04455782,0.01252405,-0.2722077,-0.2352789,0.01349114,0.8608524,-0.02347641,-0.01125336,-0.02598315
1471,Walkforward4,2.758655,-0.1073387,0.07916699,-0.1823271,0.2486826,0.0931605,0.1471327,-0.06085685,1.483844,0.07315195,-0.047924,0.0360053,-0.2845213,-0.2160326,0.01211166,0.655295,-0.02119187,-0.006240606,-0.006542727
1472,Walkforward4,2.775665,-0.1082995,0.08010511,-0.1877382,0.2439107,0.09298406,0.1568971,-0.06111364,1.483844,0.07338149,-0.04804134,0.04690588,-0.2705567,-0.2385966,-0.008822232,0.4882231,-0.0128394,2.384186E-05,0.01147687
1473,Walkforward4,2.809649,-0.1102899,0.08260929,-0.2014638,0.232962,0.09492601,0.177091,-0.0609565,1.483589,0.07333093,-0.09951852,0.1252089,-0.6862819,-0.5474352,0.09709746,1.009697,0.00785701,-0.01276135,-0.002527982
1474,Walkforward4,2.826647,-0.1112184,0.084697,-0.2117361,0.2259338,0.09632865,0.1865542,-0.06033228,1.483195,0.07272863,-0.04642457,0.1043856,-0.5136125,-0.3514051,0.07013232,0.4731581,0.03121123,-0.01966953,-0.03011525
1475,Walkforward4,2.843598,-0.1114778,0.08622732,-0.2178436,0.2206115,0.09714364,0.191196,-0.0597862,1.482927,0.07121305,-0.01297258,0.07651597,-0.3053769,-0.2661183,0.04074909,0.2320893,0.02730377,-0.01341701,-0.07577874
1476,Walkforward4,2.860631,-0.1114644,0.08712099,-0.2214227,0.2166998,0.09861778,0.1942514,-0.05928948,1.48266,0.06895109,0.0006694347,0.04468337,-0.178954,-0.1955852,0.0737071,0.1527682,0.02483614,-0.01333356,-0.113098
1477,Walkforward4,2.877611,-0.1118184,0.08851397,-0.2254522,0.213735,0.09938744,0.194125,-0.05880912,1.482512,0.06699111,-0.01769587,0.06964915,-0.2014771,-0.1482382,0.03848299,-0.006316602,0.02401769,-0.007432699,-0.09799935
1478,Walkforward4,2.911611,-0.1158374,0.09339884,-0.2409547,0.2095976,0.1006425,0.18954,-0.05703343,1.48211,0.064193,-0.2009504,0.2442434,-0.7751226,-0.2068713,0.06275438,-0.2292536,0.08878466,-0.02007484,-0.1399055
1479,Walkforward4,2.928612,-0.1199264,0.09910227,-0.2549797,0.2082597,0.1018089,0.1864004,-0.0554079,1.481437,0.06350747,-0.2044514,0.2851714,-0.7012486,-0.06689206,0.05831979,-0.1569793,0.08127652,-0.03365278,-0.0342764
1480,Walkforward4,2.945618,-0.1227084,0.1032726,-0.2640328,0.2079532,0.1045738,0.1830179,-0.05391268,1.481057,0.06307255,-0.1390997,0.2085149,-0.4526556,-0.01532733,0.1382433,-0.1691252,0.0747608,-0.01901984,-0.02174564
1481,Walkforward4,2.962577,-0.1251339,0.1063903,-0.2712504,0.2077109,0.1082156,0.1794682,-0.05243247,1.480817,0.06276025,-0.1212735,0.1558878,-0.3608823,-0.01211539,0.1820896,-0.177484,0.07401053,-0.01198053,-0.0156153
1482,Walkforward4,2.979575,-0.1273317,0.1087878,-0.2782369,0.2076246,0.1109063,0.1734564,-0.05078443,1.480821,0.06362291,-0.1098901,0.1198724,-0.349322,-0.004316121,0.1345385,-0.3005899,0.08240212,0.000166893,0.04313327
1483,Walkforward4,2.996601,-0.1294367,0.1110244,-0.2851329,0.2076005,0.1134516,0.1666849,-0.04907687,1.480869,0.06485707,-0.1052499,0.1118295,-0.3447995,-0.001205504,0.1272641,-0.3385767,0.08537825,0.00244379,0.06170757
1484,Walkforward4,3.030625,-0.1347656,0.1157332,-0.2961246,0.2044233,0.1167741,0.1502947,-0.04448974,1.481746,0.06695829,-0.2664477,0.2354421,-0.5495876,-0.158859,0.1661252,-0.8195087,0.2293564,0.04382133,0.105061
1485,Walkforward4,3.047619,-0.1371096,0.1183387,-0.3016025,0.2033666,0.1175902,0.1433867,-0.04303837,1.481907,0.06900714,-0.1171976,0.1302768,-0.2738938,-0.05283579,0.04080199,-0.3453985,0.07256847,0.008052588,0.1024429
1486,Walkforward4,3.064626,-0.1393859,0.1209804,-0.3071167,0.2024308,0.1183538,0.1367746,-0.04176223,1.481992,0.07125291,-0.1138151,0.1320835,-0.2757102,-0.04678741,0.03817976,-0.3306076,0.06380696,0.004243851,0.1122884
1487,Walkforward4,3.081635,-0.1416242,0.1232695,-0.3115615,0.2014595,0.1182595,0.1297839,-0.04055635,1.482147,0.07380857,-0.1119159,0.1144536,-0.2222419,-0.04856661,-0.004713237,-0.3495336,0.0602942,0.007736683,0.127783
1488,Walkforward4,3.098577,-0.1438689,0.1255197,-0.3158237,0.200487,0.118152,0.1227999,-0.03936984,1.482287,0.07640115,-0.1122378,0.1125094,-0.2131104,-0.04862472,-0.005373731,-0.349199,0.05932506,0.007039309,0.1296289
1489,Walkforward4,3.115526,-0.1462273,0.1275574,-0.3185969,0.1998461,0.1180238,0.1122302,-0.03785607,1.482565,0.08011623,-0.1179166,0.1018874,-0.1386598,-0.03204569,-0.00641048,-0.5284864,0.07568859,0.01389384,0.1857542
1490,Walkforward4,3.14995,-0.1502062,0.1314801,-0.3220989,0.1986975,0.1177243,0.09267941,-0.0352778,1.48289,0.08700401,-0.1989484,0.1961365,-0.1750976,-0.05742684,-0.0149738,-0.9775382,0.1289139,0.01626015,0.3443889
1491,Walkforward4,3.1669,-0.1515616,0.1332636,-0.3229032,0.1981888,0.1174513,0.0843851,-0.03430935,1.482941,0.08992566,-0.06776825,0.08917376,-0.04021525,-0.02543777,-0.0136517,-0.4147157,0.04842225,0.002551079,0.1460824
1492,Walkforward4,3.18385,-0.152852,0.1342944,-0.32147,0.1980366,0.1173743,0.07605533,-0.03372811,1.483124,0.09199017,-0.06452054,0.05153716,0.07165819,-0.007610023,-0.00385195,-0.4164886,0.02906211,0.009119511,0.1032256
1493,Walkforward4,3.200937,-0.1539942,0.135651,-0.3197899,0.1978731,0.1172872,0.0674752,-0.03314104,1.483272,0.09410988,-0.05711168,0.06783009,0.08400381,-0.008174032,-0.004353747,-0.4290063,0.02935324,0.007396936,0.1059853
1494,Walkforward4,3.217913,-0.1563503,0.1379306,-0.3159319,0.1979788,0.1160992,0.05581242,-0.0325572,1.483505,0.09707589,-0.1178004,0.113982,0.1929,0.005286187,-0.05939826,-0.5831389,0.02919212,0.01168847,0.1483005
1495,Walkforward4,3.251909,-0.1595061,0.1408322,-0.3046857,0.1994957,0.1132894,0.03547138,-0.03218506,1.483976,0.1010657,-0.1577944,0.1450799,0.5623132,0.0758417,-0.1404896,-1.017052,0.01860708,0.02351999,0.1994919
1496,Walkforward4,3.268863,-0.1604332,0.1410349,-0.2970502,0.2009397,0.1114622,0.02664267,-0.03235048,1.484247,0.1021746,-0.04635081,0.01013726,0.3817737,0.07220283,-0.091362,-0.4414359,-0.008271076,0.01356006,0.05544201
1497,Walkforward4,3.285811,-0.1606265,0.1388316,-0.2849934,0.2031946,0.1083175,0.01839954,-0.03268949,1.484761,0.102834,-0.009667873,-0.1101658,0.6028414,0.1127459,-0.157233,-0.4121561,-0.01695026,0.02569556,0.03297143
1498,Walkforward4,3.302759,-0.1604785,0.1362731,-0.2713105,0.2054786,0.1052103,0.009519684,-0.0330793,1.485236,0.1033939,0.007398427,-0.127928,0.6841421,0.1141973,-0.1553614,-0.443993,-0.01949053,0.02377033,0.0279963
